Transaction_ID,Date_of_Purchase,Time_of_Purchase,Purchase_Type,Payment_Method,Railcard,Ticket_Class,Ticket_Type,Price,Departure_Station,Arrival_Destination,Date_of_Journey,Departure_Time,Arrival_Time,Actual_Arrival_Time,Journey_Status,Reason_for_Delay,Refund_Request,Log_Price,Reason_Group,Delay_Duration,Delay_Duration_Minutes,Delay_Category,Hour,DayOfWeek,Route
3fdef99f-1d1b-4b38-ac43,2024-03-23,6:00:02.000,Online,Credit Card,None,Standard,Off-Peak,53,London Kings Cross,York,2024-03-23,7:30:00.000,9:20:00.000,9:20:00.000,On Time,No Delay,No,3.9702919136,None,,,No Delay,7,7,London Kings Cross to York
2f3f269c-5fea-49b5-9539,2024-01-26,3:03:31.000,Online,Contactless,Disabled,Standard,Advance,2,Liverpool Lime Street,Manchester Piccadilly,2024-01-27,1:30:00.000,2:00:00.000,2:00:00.000,On Time,No Delay,No,0.6931471806,None,,,No Delay,1,7,Liverpool Lime Street to Manchester Piccadilly
efae4b45-5a15-4c28-ba47,2024-01-03,13:27:20.000,Online,Credit Card,Senior,Standard,Off-Peak,3,Manchester Piccadilly,Liverpool Lime Street,2024-01-03,14:45:00.000,15:15:00.000,15:15:00.000,On Time,No Delay,No,1.0986122887,None,,,No Delay,14,4,Manchester Piccadilly to Liverpool Lime Street
d1295eaf-f6b7-49b1-8ff5,2024-02-11,10:44:16.000,Online,Contactless,None,Standard,Off-Peak,12,London St Pancras,Birmingham New Street,2024-02-11,12:00:00.000,13:20:00.000,13:20:00.000,On Time,No Delay,No,2.4849066498,None,,,No Delay,12,1,London St Pancras to Birmingham New Street
f0f6afa8-903e-4c9a-b15b,2024-02-13,12:43:59.000,Station,Credit Card,None,Standard,Off-Peak,19,London Paddington,Reading,2024-02-13,14:00:00.000,15:00:00.000,15:00:00.000,On Time,No Delay,No,2.9444389792,None,,,No Delay,14,3,London Paddington to Reading
badd5c52-9c6d-41f2-bf5e,2024-04-21,11:04:02.000,Station,Contactless,None,Standard,Advance,35,London Kings Cross,York,2024-04-22,9:30:00.000,11:20:00.000,11:20:00.000,On Time,No Delay,No,3.5553480615,None,,,No Delay,9,2,London Kings Cross to York
819c20bd-bc60-4baf-b1a2,2024-01-08,20:27:46.000,Online,Credit Card,Senior,Standard,Advance,6,Liverpool Lime Street,Crewe,2024-01-09,18:45:00.000,19:20:00.000,19:20:00.000,On Time,No Delay,No,1.7917594692,None,,,No Delay,18,3,Liverpool Lime Street to Crewe
d1016109-516f-423f-8940,2024-04-23,21:49:31.000,Station,Credit Card,None,Standard,Advance,3,Manchester Piccadilly,Liverpool Lime Street,2024-04-24,20:15:00.000,20:45:00.000,20:45:00.000,On Time,No Delay,No,1.0986122887,None,,,No Delay,20,4,Manchester Piccadilly to Liverpool Lime Street
10af9ad6-730c-4494-a5c6,2024-02-05,2:06:00.000,Station,Credit Card,None,Standard,Off-Peak,126,Manchester Piccadilly,London Euston,2024-02-05,3:30:00.000,5:20:00.000,5:32:00.000,Delayed,Weather,No,4.836281907,Weather,720,12,Moderate,3,2,Manchester Piccadilly to London Euston
02982fa4-4fd2-413f-8bc0,2024-02-19,8:20:34.000,Online,Credit Card,None,Standard,Advance,13,London Paddington,Reading,2024-02-28,7:45:00.000,8:45:00.000,8:45:00.000,On Time,No Delay,No,2.5649493575,None,,,No Delay,7,4,London Paddington to Reading
a744120c-2823-4ca6-9cbb,2024-04-08,1:20:02.000,Online,Contactless,Disabled,Standard,Advance,5,York,Durham,2024-04-09,23:45:00.000,0:35:00.000,0:35:00.000,On Time,No Delay,No,1.6094379124,None,,,No Delay,23,3,York to Durham
480fb8d6-9fb9-49c4-9ad2,2024-02-03,18:36:38.000,Station,Credit Card,None,Standard,Advance,3,Manchester Piccadilly,Liverpool Lime Street,2024-02-20,17:00:00.000,17:30:00.000,17:30:00.000,On Time,No Delay,No,1.0986122887,None,,,No Delay,17,3,Manchester Piccadilly to Liverpool Lime Street
8075d3b8-b9eb-4b94-b22e,2024-01-15,16:23:32.000,Online,Credit Card,None,Standard,Advance,3,Liverpool Lime Street,Manchester Piccadilly,2024-01-16,14:45:00.000,15:15:00.000,15:15:00.000,On Time,No Delay,No,1.0986122887,None,,,No Delay,14,3,Liverpool Lime Street to Manchester Piccadilly
064781b7-2d86-43c4-a16b,2024-01-24,11:48:08.000,Station,Credit Card,None,Standard,Advance,77,Liverpool Lime Street,London St Pancras,2024-01-25,10:15:00.000,12:45:00.000,12:45:00.000,On Time,No Delay,No,4.3438054219,None,,,No Delay,10,5,Liverpool Lime Street to London St Pancras
62b88907-0ae1-4654-a62a,2024-01-02,7:33:23.000,Online,Contactless,None,Standard,Advance,3,Manchester Piccadilly,Liverpool Lime Street,2024-01-03,6:00:00.000,6:30:00.000,6:30:00.000,On Time,No Delay,No,1.0986122887,None,,,No Delay,6,4,Manchester Piccadilly to Liverpool Lime Street
521b3788-9c1c-4a02-9193,2024-03-21,15:40:30.000,Online,Credit Card,None,Standard,Anytime,13,London Euston,Birmingham New Street,2024-03-21,17:00:00.000,18:20:00.000,18:20:00.000,On Time,No Delay,No,2.5649493575,None,,,No Delay,17,5,London Euston to Birmingham New Street
3d0303fd-0060-4693-b484,2024-03-08,4:45:06.000,Online,Credit Card,None,Standard,Advance,3,Liverpool Lime Street,Manchester Piccadilly,2024-03-09,3:15:00.000,3:45:00.000,3:45:00.000,On Time,No Delay,No,1.0986122887,None,,,No Delay,3,7,Liverpool Lime Street to Manchester Piccadilly
441c6292-91ea-404f-8bb4,2024-04-13,10:28:15.000,Online,Contactless,None,Standard,Advance,13,London Paddington,Reading,2024-04-14,8:45:00.000,9:45:00.000,9:45:00.000,On Time,No Delay,No,2.5649493575,None,,,No Delay,8,1,London Paddington to Reading
82530b58-e6fa-4584-a8e5,2024-03-19,17:30:12.000,Station,Credit Card,Adult,Standard,Advance,23,London Kings Cross,York,2024-03-20,16:00:00.000,17:50:00.000,17:50:00.000,On Time,No Delay,No,3.1354942159,None,,,No Delay,16,4,London Kings Cross to York
e4db8a61-4502-4fc7-9e87,2024-03-04,16:10:00.000,Station,Debit Card,None,Standard,Anytime,16,London St Pancras,Birmingham New Street,2024-03-04,17:45:00.000,19:05:00.000,19:05:00.000,On Time,No Delay,No,2.7725887222,None,,,No Delay,17,2,London St Pancras to Birmingham New Street
33782eda-ee6a-44aa-87f4,2024-04-16,16:16:41.000,Station,Credit Card,None,Standard,Anytime,16,London St Pancras,Birmingham New Street,2024-04-16,17:45:00.000,19:05:00.000,19:05:00.000,On Time,No Delay,No,2.7725887222,None,,,No Delay,17,3,London St Pancras to Birmingham New Street
e83fe7e8-1c80-4504-925a,2024-04-27,15:07:03.000,Station,Contactless,Senior,First Class,Advance,6,Manchester Piccadilly,Liverpool Lime Street,2024-04-28,13:30:00.000,14:00:00.000,14:00:00.000,On Time,No Delay,No,1.7917594692,None,,,No Delay,13,1,Manchester Piccadilly to Liverpool Lime Street
34b26266-2cfe-4b7c-a645,2024-03-08,23:11:28.000,Station,Credit Card,None,Standard,Advance,13,London Paddington,Reading,2024-03-09,21:30:00.000,22:30:00.000,22:30:00.000,On Time,No Delay,No,2.5649493575,None,,,No Delay,21,7,London Paddington to Reading
258cb9d4-2bc5-4346-9272,2024-02-02,21:34:42.000,Station,Credit Card,None,First Class,Advance,27,London Paddington,Reading,2024-02-10,20:00:00.000,21:00:00.000,21:00:00.000,On Time,No Delay,No,3.295836866,None,,,No Delay,20,7,London Paddington to Reading
d6e079cf-e0f0-408b-b3bb,2024-02-07,20:26:16.000,Online,Credit Card,None,Standard,Advance,7,Birmingham New Street,Nuneaton,2024-02-08,18:45:00.000,19:05:00.000,19:05:00.000,On Time,No Delay,No,1.9459101491,None,,,No Delay,18,5,Birmingham New Street to Nuneaton
d7e1041e-09d5-450f-9fcd,2024-04-04,5:19:04.000,Station,Credit Card,None,Standard,Anytime,6,Liverpool Lime Street,Manchester Piccadilly,2024-04-04,6:45:00.000,7:15:00.000,7:15:00.000,On Time,No Delay,No,1.7917594692,None,,,No Delay,6,5,Liverpool Lime Street to Manchester Piccadilly
dc8326cf-9669-4d58-939a,2024-01-16,6:34:50.000,Online,Contactless,Adult,Standard,Advance,48,London Euston,Manchester Piccadilly,2024-01-17,5:00:00.000,6:50:00.000,6:50:00.000,On Time,No Delay,No,3.8712010109,None,,,No Delay,5,4,London Euston to Manchester Piccadilly
5aeac87c-06d0-4711-8d50,2024-04-11,8:33:51.000,Online,Contactless,Adult,Standard,Advance,11,Oxford,Bristol Temple Meads,2024-04-12,7:00:00.000,8:15:00.000,8:15:00.000,On Time,No Delay,No,2.3978952728,None,,,No Delay,7,6,Oxford to Bristol Temple Meads
43c88835-cc88-4e3b-a3fb,2024-01-16,20:13:16.000,Station,Credit Card,None,Standard,Off-Peak,19,London Paddington,Reading,2024-01-16,21:30:00.000,22:30:00.000,22:30:00.000,On Time,No Delay,No,2.9444389792,None,,,No Delay,21,3,London Paddington to Reading
985d5019-cdc9-475e-a9fb,2024-04-29,17:40:34.000,Station,Debit Card,Disabled,Standard,Advance,4,London Euston,Birmingham New Street,2024-04-30,16:00:00.000,17:20:00.000,17:20:00.000,On Time,No Delay,No,1.3862943611,None,,,No Delay,16,3,London Euston to Birmingham New Street
d3a08c1c-a867-42bb-aa5a,2024-03-05,13:06:20.000,Station,Credit Card,Adult,Standard,Off-Peak,13,London Paddington,Reading,2024-03-05,14:30:00.000,15:30:00.000,15:30:00.000,On Time,No Delay,No,2.5649493575,None,,,No Delay,14,3,London Paddington to Reading
ab49f259-e8b0-4722-a713,2024-04-29,1:02:38.000,Online,Credit Card,None,Standard,Advance,76,Liverpool Lime Street,London Euston,2024-04-30,23:30:00.000,1:45:00.000,1:45:00.000,On Time,No Delay,No,4.3307333403,None,,,No Delay,23,3,Liverpool Lime Street to London Euston
fc488eff-453d-4efc-8645,2024-02-18,17:20:53.000,Online,Credit Card,None,Standard,Off-Peak,12,London St Pancras,Birmingham New Street,2024-02-18,18:45:00.000,20:05:00.000,20:05:00.000,On Time,No Delay,No,2.4849066498,None,,,No Delay,18,1,London St Pancras to Birmingham New Street
f0c44301-4968-42aa-9628,2024-03-28,19:08:05.000,Station,Contactless,None,Standard,Off-Peak,5,Liverpool Lime Street,Manchester Piccadilly,2024-03-28,20:30:00.000,21:00:00.000,21:00:00.000,On Time,No Delay,No,1.6094379124,None,,,No Delay,20,5,Liverpool Lime Street to Manchester Piccadilly
6adeb0c1-46b4-45e4-87f4,2024-04-07,18:19:09.000,Online,Credit Card,Senior,First Class,Off-Peak,29,London St Pancras,Leicester,2024-04-07,18:45:00.000,19:45:00.000,19:45:00.000,On Time,No Delay,No,3.36729583,None,,,No Delay,18,1,London St Pancras to Leicester
c99646dc-1a51-4b5f-9691,2024-04-08,9:44:32.000,Station,Credit Card,None,Standard,Advance,76,Liverpool Lime Street,London Euston,2024-04-09,8:00:00.000,10:15:00.000,10:27:00.000,Delayed,Weather,No,4.3307333403,Weather,720,12,Moderate,8,3,Liverpool Lime Street to London Euston
8439e7a4-c68e-4a75-b365,2024-04-12,9:13:24.000,Online,Credit Card,Disabled,Standard,Advance,4,York,Doncaster,2024-04-13,7:30:00.000,8:00:00.000,8:00:00.000,On Time,No Delay,No,1.3862943611,None,,,No Delay,7,7,York to Doncaster
da86ffc6-d902-45f8-98a4,2024-01-12,20:19:49.000,Online,Credit Card,None,First Class,Advance,54,London St Pancras,Birmingham New Street,2024-01-13,18:45:00.000,20:05:00.000,20:05:00.000,On Time,No Delay,No,3.9889840466,None,,,No Delay,18,7,London St Pancras to Birmingham New Street
cf77e9da-0981-4b5b-a67e,2024-03-28,19:29:33.000,Station,Debit Card,None,Standard,Advance,8,London St Pancras,Birmingham New Street,2024-03-29,17:45:00.000,19:05:00.000,19:05:00.000,On Time,No Delay,No,2.0794415417,None,,,No Delay,17,6,London St Pancras to Birmingham New Street
ce7d88d5-0caf-49be-83e2,2024-04-29,7:27:05.000,Online,Credit Card,None,First Class,Anytime,54,London Paddington,Reading,2024-04-29,7:45:00.000,8:45:00.000,8:45:00.000,On Time,No Delay,No,3.9889840466,None,,,No Delay,7,2,London Paddington to Reading
17c2aaa4-05f7-4e5c-9f05,2024-04-15,10:09:19.000,Online,Credit Card,Adult,Standard,Off-Peak,8,London St Pancras,Birmingham New Street,2024-04-15,11:30:00.000,12:50:00.000,12:50:00.000,On Time,No Delay,No,2.0794415417,None,,,No Delay,11,2,London St Pancras to Birmingham New Street
fb4ac890-4dd9-4f3c-859b,2024-03-02,11:47:04.000,Online,Credit Card,None,Standard,Off-Peak,10,London Euston,Birmingham New Street,2024-03-02,13:15:00.000,14:35:00.000,14:35:00.000,On Time,No Delay,No,2.302585093,None,,,No Delay,13,7,London Euston to Birmingham New Street
d0d54a3b-d75d-4f98-a38c,2024-04-26,8:18:50.000,Online,Contactless,None,Standard,Off-Peak,10,London Euston,Birmingham New Street,2024-04-26,9:45:00.000,11:05:00.000,11:05:00.000,On Time,No Delay,No,2.302585093,None,,,No Delay,9,6,London Euston to Birmingham New Street
8fe49731-42de-4676-b4a9,2024-03-16,5:02:18.000,Online,Credit Card,None,Standard,Off-Peak,10,London Euston,Birmingham New Street,2024-03-16,6:30:00.000,7:50:00.000,7:50:00.000,On Time,No Delay,No,2.302585093,None,,,No Delay,6,7,London Euston to Birmingham New Street
22596f62-8ab2-4ef9-985d,2024-02-22,14:50:25.000,Online,Contactless,Adult,Standard,Advance,5,London St Pancras,Birmingham New Street,2024-02-23,13:15:00.000,14:35:00.000,14:35:00.000,On Time,No Delay,No,1.6094379124,None,,,No Delay,13,6,London St Pancras to Birmingham New Street
197ff0c8-a52e-4afa-baa0,2024-03-13,0:56:17.000,Station,Contactless,None,Standard,Advance,3,Liverpool Lime Street,Manchester Piccadilly,2024-03-14,23:15:00.000,23:45:00.000,23:45:00.000,On Time,No Delay,No,1.0986122887,None,,,No Delay,23,5,Liverpool Lime Street to Manchester Piccadilly
f2f331ab-731d-46df-8369,2024-04-20,14:52:43.000,Online,Credit Card,None,Standard,Off-Peak,10,London Euston,Birmingham New Street,2024-04-20,16:15:00.000,17:35:00.000,17:35:00.000,On Time,No Delay,No,2.302585093,None,,,No Delay,16,7,London Euston to Birmingham New Street
667d9b87-725b-4de3-9608,2024-04-18,9:05:09.000,Online,Credit Card,None,Standard,Advance,5,Bristol Temple Meads,Cardiff Central,2024-04-19,7:30:00.000,7:55:00.000,7:55:00.000,On Time,No Delay,No,1.6094379124,None,,,No Delay,7,6,Bristol Temple Meads to Cardiff Central
1e997a67-9fd0-46ed-b889,2024-04-09,4:50:40.000,Online,Credit Card,None,Standard,Anytime,70,London Kings Cross,York,2024-04-09,6:15:00.000,8:05:00.000,8:36:00.000,Delayed,Technical Issue,No,4.248495242,Infrastructure,1860,31,Severe,6,3,London Kings Cross to York
46ed183b-b5bc-4439-874c,2024-01-30,6:10:40.000,Online,Credit Card,None,First Class,Anytime,107,London St Pancras,Birmingham New Street,2024-01-30,7:30:00.000,8:50:00.000,8:50:00.000,On Time,No Delay,No,4.6728288345,None,,,No Delay,7,3,London St Pancras to Birmingham New Street
43037cdd-71ae-4377-af6c,2024-03-03,5:01:21.000,Online,Credit Card,Disabled,Standard,Off-Peak,32,London St Pancras,Wolverhampton,2024-03-03,6:30:00.000,8:00:00.000,8:00:00.000,On Time,No Delay,No,3.4657359028,None,,,No Delay,6,1,London St Pancras to Wolverhampton
45c4473a-8838-45ed-a3de,2024-04-26,5:47:30.000,Online,Credit Card,Senior,Standard,Off-Peak,35,London Kings Cross,York,2024-04-26,9:30:00.000,11:20:00.000,11:20:00.000,On Time,No Delay,No,3.5553480615,None,,,No Delay,9,6,London Kings Cross to York
e9e4f87e-970f-4bc5-9e30,2024-01-19,9:07:24.000,Online,Credit Card,Senior,Standard,Advance,6,Liverpool Lime Street,Crewe,2024-01-20,7:30:00.000,8:05:00.000,8:05:00.000,On Time,No Delay,No,1.7917594692,None,,,No Delay,7,7,Liverpool Lime Street to Crewe
40656537-339b-4b3a-8666,2024-04-30,5:59:44.000,Online,Credit Card,None,Standard,Anytime,70,London Kings Cross,York,2024-04-30,7:15:00.000,9:05:00.000,9:05:00.000,On Time,No Delay,No,4.248495242,None,,,No Delay,7,3,London Kings Cross to York
573e48d7-bb25-470d-9210,2024-04-17,6:07:26.000,Online,Credit Card,None,Standard,Anytime,70,London Kings Cross,York,2024-04-17,7:30:00.000,9:20:00.000,9:20:00.000,On Time,No Delay,No,4.248495242,None,,,No Delay,7,4,London Kings Cross to York
ae20e89e-16d4-4edb-a421,2024-03-22,4:32:15.000,Station,Contactless,Adult,Standard,Anytime,23,Oxford,Bristol Temple Meads,2024-03-22,6:00:00.000,7:15:00.000,7:15:00.000,On Time,No Delay,No,3.1354942159,None,,,No Delay,6,6,Oxford to Bristol Temple Meads
adc8539c-1aaa-48c6-a570,2024-04-13,3:13:24.000,Online,Contactless,None,Standard,Off-Peak,5,Liverpool Lime Street,Manchester Piccadilly,2024-04-13,4:30:00.000,5:00:00.000,5:00:00.000,On Time,No Delay,No,1.6094379124,None,,,No Delay,4,7,Liverpool Lime Street to Manchester Piccadilly
ea01c792-2439-4be4-8d8f,2024-04-17,9:59:49.000,Station,Credit Card,None,Standard,Off-Peak,4,Manchester Piccadilly,Liverpool Lime Street,2024-04-17,11:15:00.000,11:45:00.000,11:45:00.000,On Time,No Delay,No,1.3862943611,None,,,No Delay,11,4,Manchester Piccadilly to Liverpool Lime Street
45aeefdb-2df4-486a-a9d6,2024-03-03,8:24:07.000,Online,Credit Card,None,Standard,Advance,13,London Paddington,Reading,2024-03-04,7:45:00.000,8:45:00.000,8:45:00.000,On Time,No Delay,No,2.5649493575,None,,,No Delay,7,2,London Paddington to Reading
337fc7f3-0000-4f81-827d,2024-02-07,8:12:42.000,Online,Credit Card,None,Standard,Advance,7,London Euston,Birmingham New Street,2024-02-15,6:30:00.000,7:50:00.000,7:50:00.000,On Time,No Delay,No,1.9459101491,None,,,No Delay,6,5,London Euston to Birmingham New Street
d3e1a6e6-cb87-4f64-8371,2024-01-28,3:42:39.000,Online,Credit Card,None,Standard,Advance,8,London St Pancras,Birmingham New Street,2024-01-29,2:00:00.000,3:20:00.000,3:20:00.000,On Time,No Delay,No,2.0794415417,None,,,No Delay,2,2,London St Pancras to Birmingham New Street
54b7119e-5964-444d-9cbc,2024-03-10,10:15:44.000,Station,Credit Card,Senior,First Class,Advance,35,London Euston,Birmingham New Street,2024-03-11,9:45:00.000,11:05:00.000,11:05:00.000,On Time,No Delay,No,3.5553480615,None,,,No Delay,9,2,London Euston to Birmingham New Street
4a9dfd5d-ea7d-4b91-8a8f,2024-01-14,6:38:21.000,Station,Credit Card,None,Standard,Off-Peak,113,Liverpool Lime Street,London Euston,2024-01-14,8:00:00.000,10:15:00.000,11:04:00.000,Delayed,Weather,No,4.7273878187,Weather,2940,49,Severe,8,1,Liverpool Lime Street to London Euston
64cc1665-a1d7-4c7c-98ea,2024-02-06,9:48:29.000,Station,Credit Card,None,Standard,Advance,4,Manchester Piccadilly,Sheffield,2024-02-19,8:15:00.000,9:00:00.000,9:00:00.000,On Time,No Delay,No,1.3862943611,None,,,No Delay,8,2,Manchester Piccadilly to Sheffield
658ae7dc-0cc7-450a-8ea3,2024-01-14,8:29:28.000,Online,Credit Card,None,Standard,Advance,18,London Paddington,Oxford,2024-01-15,7:45:00.000,9:15:00.000,9:15:00.000,On Time,No Delay,No,2.8903717579,None,,,No Delay,7,2,London Paddington to Oxford
a5a37f7e-2b60-4689-a833,2024-02-10,2:53:26.000,Station,Contactless,Adult,Standard,Off-Peak,7,London Euston,Birmingham New Street,2024-02-10,4:15:00.000,5:35:00.000,5:35:00.000,On Time,No Delay,No,1.9459101491,None,,,No Delay,4,7,London Euston to Birmingham New Street
57e82ad7-d88e-493c-83ca,2024-02-10,5:08:50.000,Online,Credit Card,Disabled,Standard,Off-Peak,5,York,Doncaster,2024-02-10,6:30:00.000,7:00:00.000,7:00:00.000,On Time,No Delay,No,1.6094379124,None,,,No Delay,6,7,York to Doncaster
ed2b7332-a232-4963-8e6c,2024-03-10,16:31:07.000,Station,Debit Card,Adult,Standard,Off-Peak,13,London Paddington,Reading,2024-03-10,18:00:00.000,19:00:00.000,19:00:00.000,On Time,No Delay,No,2.5649493575,None,,,No Delay,18,1,London Paddington to Reading
f26c0cd8-23aa-4107-91b5,2024-02-14,17:54:28.000,Station,Contactless,Adult,Standard,Advance,8,London Paddington,Reading,2024-02-21,16:15:00.000,17:15:00.000,17:15:00.000,On Time,No Delay,No,2.0794415417,None,,,No Delay,16,4,London Paddington to Reading
6e5f353a-f703-4247-8a07,2024-02-08,20:34:15.000,Station,Contactless,None,Standard,Advance,35,London Kings Cross,York,2024-02-14,17:45:00.000,19:35:00.000,19:35:00.000,On Time,No Delay,No,3.5553480615,None,,,No Delay,17,4,London Kings Cross to York
b1500978-afae-49e6-a9ac,2024-04-12,20:04:59.000,Station,Credit Card,None,First Class,Advance,10,Liverpool Lime Street,Manchester Piccadilly,2024-04-13,18:30:00.000,19:00:00.000,19:00:00.000,On Time,No Delay,No,2.302585093,None,,,No Delay,18,7,Liverpool Lime Street to Manchester Piccadilly
38b4d23f-3606-4ca9-b50a,2024-04-27,13:20:31.000,Online,Credit Card,Senior,Standard,Advance,23,London Kings Cross,York,2024-04-28,9:30:00.000,11:20:00.000,11:20:00.000,On Time,No Delay,No,3.1354942159,None,,,No Delay,9,1,London Kings Cross to York
933af787-cd1a-437a-a40b,2024-03-06,5:09:16.000,Online,Credit Card,Disabled,Standard,Anytime,7,York,Doncaster,2024-03-06,6:30:00.000,7:00:00.000,7:00:00.000,On Time,No Delay,No,1.9459101491,None,,,No Delay,6,4,York to Doncaster
b1d9f53b-ff78-47ad-bdf8,2024-04-05,17:45:46.000,Online,Contactless,Adult,Standard,Advance,2,Manchester Piccadilly,Liverpool Lime Street,2024-04-06,16:15:00.000,16:45:00.000,16:45:00.000,On Time,No Delay,No,0.6931471806,None,,,No Delay,16,7,Manchester Piccadilly to Liverpool Lime Street
da820968-2cae-49d1-9bf4,2024-01-23,7:55:37.000,Online,Contactless,None,Standard,Off-Peak,12,London St Pancras,Birmingham New Street,2024-01-23,9:15:00.000,10:35:00.000,10:35:00.000,On Time,No Delay,No,2.4849066498,None,,,No Delay,9,3,London St Pancras to Birmingham New Street
78ee5d4b-f6d9-4f9a-b7d7,2024-02-14,8:05:49.000,Online,Credit Card,Disabled,Standard,Advance,21,London St Pancras,Wolverhampton,2024-02-16,6:30:00.000,8:00:00.000,8:00:00.000,On Time,No Delay,No,3.0445224377,None,,,No Delay,6,6,London St Pancras to Wolverhampton
